subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
4,295,1,1,7,266.7599,261.2684,4.456774
4,296,3,0,3,144.1663,137.0849,3.567204
4,297,0,1,5,269.5748,208.0627,3.650171
4,298,1,1,2,86.91776,102.1388,1.80676
4,299,0,1,4,91.29263,178.2623,4.234088
4,300,3,1,4,157.8808,151.5989,1.516575
4,301,3,0,4,181.6353,176.74,1.683077
4,302,0,1,1,52.49228,59.27893,1.681156
4,303,0,0,3,135.5404,143.2636,1.733251
4,304,1,0,2,119.1573,101.0406,1.772721
4,305,0,0,7,236.3322,261.9936,2.716627
4,306,1,0,6,229.0682,235.2757,2.905836
4,307,1,1,9,355.8802,354.9248,2.022003
4,308,2,1,8,321.2762,314.5162,1.454414
4,309,3,0,9,3.219635,359.3544,2.166885
4,310,3,1,7,267.1548,273.6286,2.417728
4,311,0,0,2,93.79562,82.06023,3.932693
4,312,2,1,3,88.10883,118.2164,3.620878
4,313,2,0,9,324.127,336.2924,1.771888
4,314,0,1,4,89.00693,173.3855,2.983896
4,315,0,0,3,147.2314,112.6988,2.948853
4,316,1,1,4,163.1013,164.9348,3.12146
4,317,1,1,4,146.5945,146.3203,2.987471
4,318,2,1,2,47.82321,77.2327,3.442844
4,319,1,0,7,213.891,257.703,3.588506
4,320,0,1,4,87.90411,156.8364,2.616996
4,321,2,0,8,286.6228,318.9561,3.172129
4,322,3,0,8,313.2733,308.1161,2.31693
4,323,1,1,0,17.94955,23.43103,2.505376
4,324,3,1,7,274.1565,267.1613,2.216933
4,325,1,0,1,85.00793,39.65998,1.656376
4,326,1,1,1,56.41998,62.55621,2.156583
4,327,1,1,1,34.79147,43.55579,3.104239
4,328,3,1,5,176.5996,183.4494,2.650914
4,329,2,1,5,269.6575,204.7774,2.222026
4,330,1,0,9,275.06,351.0266,4.074255
4,331,0,1,8,335.8692,321.7823,3.34964
4,332,3,0,7,229.1719,258.7325,1.899861
4,333,0,1,5,176.8008,181.4628,1.749392
4,334,3,1,4,168.2114,158.2289,3.150726
4,335,3,0,7,264.9192,265.7083,3.197246
4,336,1,1,8,330.2283,321.7034,2.704989
4,337,0,0,0,39.61395,8.511996,1.345488
